HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",38YMOXR4MUZ5XVLEQX6QCCEPWEPW6V,A3R0TV3F8VOQPW,Approved,"Thu Mar 31 14:09:27 PDT 2016","Thu Mar 31 14:10:49 PDT 2016",Enjoyed participating...,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3KJYX6QCM9B4610GK6VJZE0GBB8JVF,AECNOQMOKLJHN,Approved,"Thu Mar 31 14:12:39 PDT 2016","Thu Mar 31 14:13:28 PDT 2016",  the time to read is too short,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3URFVVM165IUT1GKX2O0RMMNG2CUZM,A3UUH3632AI3ZX,Approved,"Thu Mar 31 14:13:30 PDT 2016","Thu Mar 31 14:14:07 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3RWE2M8QWHAKWQQLW7ZM7SR7QZ0N0V,A3H5KAZA2DFENK,Approved,"Thu Mar 31 14:18:06 PDT 2016","Thu Mar 31 14:19:13 PDT 2016",I had no idea I would need to remember details. My answers were probably way off,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VHHR074H3H8Q1NK5T4G9FX5TI67LD,A3F2FU8Q5DG0OG,Approved,"Thu Mar 31 14:18:09 PDT 2016","Thu Mar 31 14:19:53 PDT 2016",  I didn't quite get to the end. I skimmed the content then went back and started reading it better. Missed the number of those who died because I didn't read that far. The name is usually the last thing I look at.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3P4RDNWND56ZKVGGLZW0KPAM39CIJH,A2LV5432PV1S39,Approved,"Thu Mar 31 14:30:41 PDT 2016","Thu Mar 31 14:31:13 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3A0EX8ZRN8OFSCX91P5M8PLXLN3BYX,A3LLACJ4FS8YBQ,Approved,"Thu Mar 31 15:06:27 PDT 2016","Thu Mar 31 15:07:12 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3HL8HNGX451Q4S1HYFZ2SYJRRCA9FO,A20OPYCLQ42AMO,Approved,"Thu Mar 31 15:09:39 PDT 2016","Thu Mar 31 15:11:02 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3J88R45B2GYSW189FY1LKVJD0LOXPY,A371M6F4UBEWFS,Approved,"Thu Mar 31 15:24:36 PDT 2016","Thu Mar 31 15:25:57 PDT 2016",  The amount of time you are shown the image should be listed prior to beginning the HIT.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3CN4LGXD5XOV7DC0MAVZ0BFRBVMY4E,A6BQ0GVCHG2CM,Approved,"Thu Mar 31 15:30:32 PDT 2016","Thu Mar 31 15:31:15 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3WJEQKOXA82DJWHEJMYHZRQHWKA1AV,A1RU180BLWHUZF,Approved,"Thu Mar 31 15:33:50 PDT 2016","Thu Mar 31 15:34:31 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33L7PJKHCGY09S08O7YD963HYF18T7,A3SCRQ4WF9NYEE,Approved,"Thu Mar 31 15:39:09 PDT 2016","Thu Mar 31 15:39:54 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3OWEPKL089CYE1Q5H6KVM71UYD87NH,A3KEJ0BQM5P6RC,Approved,"Thu Mar 31 15:40:41 PDT 2016","Thu Mar 31 15:41:31 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3WJEQKOXA82DJWHEJMYHZRQHWKAA14,ABTBQAZUMQOD6,Approved,"Thu Mar 31 16:01:56 PDT 2016","Thu Mar 31 16:03:26 PDT 2016",  I would have appreciated a heads up as to what I was going to do.   I honestly didn't look at who posted the article other than a man and I didn't have enough time to read the article.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3IKZ72A5B4GBTU5BZPI7AZEBW1TNF3,AVG1WPMV02K9R,Approved,"Thu Mar 31 16:31:38 PDT 2016","Thu Mar 31 16:32:52 PDT 2016",  I was initially more focused on the person who posted the article than the article itself,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3HRMW88U16QEE85LK6KMUD27L9UM0Y,A1410WUJ4F9LH1,Approved,"Thu Mar 31 16:50:29 PDT 2016","Thu Mar 31 16:51:20 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3AQF3RZ558I3M9ZJ08WQ8OSP1B5F6M,A2ZCVMZR50ME7W,Approved,"Thu Mar 31 16:58:19 PDT 2016","Thu Mar 31 16:59:04 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3RKNTXVS3MYUBVEX64HJXPXK84P4AG,ACABD21MKW2YB,Approved,"Thu Mar 31 17:25:28 PDT 2016","Thu Mar 31 17:26:27 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3QAPZX2QN4DO741SAO12F4O9F4J02R,A247S1RS6XLQC,Approved,"Thu Mar 31 17:46:22 PDT 2016","Thu Mar 31 17:47:33 PDT 2016",I spent the time memorizing the facts about the post but never paid any attention to who wrote the post...  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3QL2OFSM96I4QIL18NS62TT8ZPHNCA,A1Q9C7GZ2DS5YB,Approved,"Thu Mar 31 19:12:07 PDT 2016","Thu Mar 31 19:13:03 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3O7L7BFSHEPR9FUO7YL9N9XUY21IEJ,A2E7XYU4BFN7UQ,Approved,"Thu Mar 31 19:23:59 PDT 2016","Thu Mar 31 19:25:35 PDT 2016",  I skimmed the information as fast as I could but did not even have time to read the whole thing before the timer ran out. Oh well. I answered with what I thought.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",36NEMU28XFD7MY66DDD718BBMFSMWL,A2HT7FDZSRATPU,Approved,"Thu Mar 31 19:41:30 PDT 2016","Thu Mar 31 19:42:15 PDT 2016",  Would love to do this again. ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3QIYRE09Y3HK3FB3SQ3MLXAHVSTN1N,A2ON0WJ2MVI288,Approved,"Thu Mar 31 19:41:48 PDT 2016","Thu Mar 31 19:42:53 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",32AT8R96GL9XSPU62AUSVTPKTOZUS6,A3S6F0CJF5HEVX,Approved,"Thu Mar 31 19:42:53 PDT 2016","Thu Mar 31 19:43:48 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3U4J9857OEBWDS18EGFMVC10HPF7BF,A2SKPF8W2LCJ0X,Approved,"Thu Mar 31 19:49:01 PDT 2016","Thu Mar 31 19:50:15 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3WQQ9FUS6AU0D66ROL7S9CXVS9MB87,A1GM745ZIQXVS0,Approved,"Thu Mar 31 19:51:03 PDT 2016","Thu Mar 31 19:52:26 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33M4IA01QG1D8EOOSQ5APQJS14ZXRF,A18ESWL0GJ6DYQ,Approved,"Thu Mar 31 20:18:51 PDT 2016","Thu Mar 31 20:20:35 PDT 2016","  I couldn't read the news article completely, so I think I answered wrongly to the question about the number of people died in the earthquake.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3B837J3LDOW5CX2PYGZNQI20MP0RS4,A1Z0TSDBFDBU2J,Approved,"Thu Mar 31 21:02:50 PDT 2016","Thu Mar 31 21:03:54 PDT 2016",  I just tried to skim over everything.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VAR3R6G1P1KW0V0SQCEFWXUZ8A8OD,A2IICH6KZZB6XF,Approved,"Thu Mar 31 21:06:03 PDT 2016","Thu Mar 31 21:07:38 PDT 2016",  I cannot read everything in short time,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",37TRT2X24QRPXN2AFP4JY2698KNBJY,A3CULX85YR1UWR,Approved,"Thu Mar 31 21:21:11 PDT 2016","Thu Mar 31 21:24:56 PDT 2016",  The screen did not give you time to digest what you read before moving forward.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3DPNQGW4LLFTOT2UGR07HKVYCMO64J,A2EN4LJ7AADRSP,Approved,"Thu Mar 31 21:42:01 PDT 2016","Thu Mar 31 21:43:36 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3CFVK00FWLLPM19FMJZO31X9Y8KL6S,ACNVTWSNUD3XR,Approved,"Thu Mar 31 21:58:23 PDT 2016","Thu Mar 31 22:01:12 PDT 2016", This was definitely challenging! I wasn't sure what to expect so I wasn't prepared to have such limited time. ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3S06PH7KSR4BH3KQ3WPJPSYNHO31DV,AT9AFUEEYD8DE,Approved,"Thu Mar 31 22:07:42 PDT 2016","Thu Mar 31 22:09:00 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3SUWZRL0MYDBGVZN5XCKQ67PPBJE6Y,A3I2OM8YRQOI3T,Approved,"Thu Mar 31 22:19:59 PDT 2016","Thu Mar 31 22:21:09 PDT 2016",  Interesting. Would have been helpful to know that I should have been trying to memorize the data.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VFJCI1K4ZZ2MSTY3G5614JXYEDGRG,A14ZXDO21K3FQK,Approved,"Thu Mar 31 22:45:48 PDT 2016","Thu Mar 31 22:46:44 PDT 2016",  No comment,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",37M28K1J0QDKEDXI9B4N3RM3Q27AJ7,A9SFLQRI53OL5,Approved,"Thu Mar 31 23:10:27 PDT 2016","Thu Mar 31 23:11:26 PDT 2016",  Ok.  Thankyou! Interesting.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ZDAD0O1T1DQOT1GWFA5P5KAPP7TXZ,A1KFK92GEFQ9F5,Approved,"Thu Mar 31 23:24:20 PDT 2016","Thu Mar 31 23:26:18 PDT 2016",  enjoyable HIT thank you for opportunity to participate i did best i can to remember the information i didnt  get to finish reading the facebook post thats why i most likely failed like 2 memory check questions ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ZWFC4W1UU7W8SX3SWZOJJJLXZFFRI,ABKLRVX7VQMU8,Approved,"Thu Mar 31 23:38:36 PDT 2016","Thu Mar 31 23:40:05 PDT 2016","I'm sorry if I got the info wrong, I needed a little bit more time to read it!",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ATPCQ38J8AA92SHVB5QDE1R36JAY4,A1IHKUDBWZ9FGA,Approved,"Fri Apr 01 01:13:33 PDT 2016","Fri Apr 01 01:15:09 PDT 2016","I was focused on the small details to memorize, like the city name.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3AQF3RZ558I3M9ZJ08WQ8OSP1C2F6L,A16HNDFO2TYX03,Approved,"Fri Apr 01 01:22:25 PDT 2016","Fri Apr 01 01:23:38 PDT 2016","  I only read the guy's post, not the article.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3H0W84IWBK242EX7XLFI11YLLY3REF,A1315KTT163I57,Approved,"Fri Apr 01 02:48:02 PDT 2016","Fri Apr 01 02:49:38 PDT 2016",  the timing is very short. I can't even all the details in the post,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3907X2AHF05RVL5CR9GSU5PHNDQP2K,A2A9JD9UV8DQZX,Approved,"Fri Apr 01 03:33:07 PDT 2016","Fri Apr 01 03:33:48 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",386CSBG1OZM0DYPSEO7KKNW38EE6Q9,A1TE5CML1V34WP,Approved,"Fri Apr 01 03:35:27 PDT 2016","Fri Apr 01 03:38:28 PDT 2016",  Not at all Thank YOu,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",37QW5D2ZRGMZUSNTZ7TNZ17VWXPS86,A30L6LPM8FSW45,Approved,"Fri Apr 01 03:45:49 PDT 2016","Fri Apr 01 03:46:46 PDT 2016",  Pay attention to the common details!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3EFE17QCRC5SN3OM2BNTCE0UZGFSHL,A2H8TN1B8ZHL7U,Approved,"Fri Apr 01 03:50:28 PDT 2016","Fri Apr 01 03:51:59 PDT 2016",Show the post for atleast 1 min. So that one will get a chance to read it completely.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33CKWXB73JKHP84EN35OOQXESR711C,A1XL6FG2UO5Q0X,Approved,"Fri Apr 01 04:06:13 PDT 2016","Fri Apr 01 04:08:02 PDT 2016",Wasn't expecting the quick cut off haha made me think I did something wrong. But it was interesting.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3K9FOBBF2HJXTMF7L0L55CJVTYHNLC,A12EQIULBHM4HJ,Approved,"Fri Apr 01 05:05:39 PDT 2016","Fri Apr 01 05:06:34 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",336YQZE83VED9FRMHCQYB8YY2I95M8,A13O7ENJ9O431U,Approved,"Fri Apr 01 05:18:36 PDT 2016","Fri Apr 01 05:21:54 PDT 2016","  I quickly skimmed and focused on location (Cuba), subject (earthquake), and numbers (6.7 magnitude and 261 people).

Thanks for letting me participate.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33C7UALJVLYZ08OZMOE330KM6XF815,AVGNMQ31ARZV9,Approved,"Fri Apr 01 05:24:40 PDT 2016","Fri Apr 01 05:25:28 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3I0BTBYZAXLE8PUZ398XO8PEUKC0Y8,A3IV8AFLU0E94K,Approved,"Fri Apr 01 05:34:53 PDT 2016","Fri Apr 01 05:35:58 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3Z7EFSHGN9E92CZ5ATFF0VK613FCX7,A38OH6Y5QE9THY,Approved,"Fri Apr 01 06:08:58 PDT 2016","Fri Apr 01 06:09:40 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3WMINLGALB3X6ZRCZJN1GN980I6AC1,A2DIAQ1ZB2LL7X,Approved,"Fri Apr 01 06:17:35 PDT 2016","Fri Apr 01 06:18:09 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LWJHTCVCCMWWRI3FHAOET9G1DKFQO,A2VSY9SWPZN5SL,Approved,"Fri Apr 01 06:25:28 PDT 2016","Fri Apr 01 06:26:13 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3X31TUMD7XMUFF8IGDN7856SQXF1LL,AHLADH7JTJRO8,Approved,"Fri Apr 01 06:28:33 PDT 2016","Fri Apr 01 06:30:11 PDT 2016",  Interesting task.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LPW2N6LKT2WMNWVQEHK2IFSF4DU5Q,A32E2M17B60KN,Approved,"Fri Apr 01 06:32:49 PDT 2016","Fri Apr 01 06:34:10 PDT 2016", I was way to fast. I was trying to process the information about the earthquake. ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3W2LOLRXLBF7OEPHT7QLZWBQ5V4KRX,A1U8SKGOLPX25O,Approved,"Fri Apr 01 06:52:46 PDT 2016","Fri Apr 01 06:53:41 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39JEC7537U1HYNUAAEEXCANLLS8VCO,A3VPOO101TKYA5,Approved,"Fri Apr 01 06:58:43 PDT 2016","Fri Apr 01 06:59:32 PDT 2016",  I just read it,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3HSYG7LRBJYL1ACM3NHOYKPCA3BKK5,A22UTAU8X6KA5Z,Approved,"Fri Apr 01 07:23:42 PDT 2016","Fri Apr 01 07:26:04 PDT 2016",  Time given was too short,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3KB8R4ZV1E7F6LC97JJG1PETGSMBGA,A389XXKCBA7VYF,Approved,"Fri Apr 01 07:28:21 PDT 2016","Fri Apr 01 07:30:04 PDT 2016",   ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3SB5N7Y3O34EMY9Z93MRH8IAPOPG0T,AALXMK1UP1DIK,Approved,"Fri Apr 01 07:49:21 PDT 2016","Fri Apr 01 07:50:14 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3S3AMIZX3U5V46UOJTE36OHELL7CD9,A2X2E4ARUNRFRO,Approved,"Fri Apr 01 07:57:12 PDT 2016","Fri Apr 01 07:58:23 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",382M9COHEHFWI6PO1FAN6CL5SXGEUF,APT067W2I6XCR,Approved,"Fri Apr 01 08:17:12 PDT 2016","Fri Apr 01 08:18:09 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VA45EW49NN2L0BFT53Z0MAML2PO1U,A24BN16IH0U7Y7,Approved,"Fri Apr 01 09:08:58 PDT 2016","Fri Apr 01 09:11:14 PDT 2016",  I did not recall specific details. I remembered the earthquake and where it happened but everything else was not something I found important.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",37Z929RLG98ISCFH254IQX3IAAKTS6,A39EF4H2L1F9F4,Approved,"Fri Apr 01 09:21:07 PDT 2016","Fri Apr 01 09:22:31 PDT 2016","  Seemed good, caught my attention. I started trying to read fast because I knew it was going to disappear, I suppose that affected my retention skills.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3GNA64GUZE44UUPE95XFSHI3CKH5Q8,AJNC7S68FSDT3,Approved,"Fri Apr 01 10:06:24 PDT 2016","Fri Apr 01 10:07:19 PDT 2016",Too quick to get such detailed info.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VELCLL3GKJ8FNYMU2K9DS18T241FT,A2BW59WJVU7GH8,Approved,"Fri Apr 01 10:06:22 PDT 2016","Fri Apr 01 10:10:16 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3Z7EFSHGN9E92CZ5ATFF0VK614RCXL,A1ONB1WW76OMRT,Approved,"Fri Apr 01 10:18:37 PDT 2016","Fri Apr 01 10:19:58 PDT 2016",  That was easy.I wouldlove to do more.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3L0KT67Y8EGE9YEBCBRHYEVXPD7SY1,A19XX5CGHP2R0X,Approved,"Fri Apr 01 10:18:55 PDT 2016","Fri Apr 01 10:20:35 PDT 2016",i just read it plain,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3UN61F00HWP46V4EMKMFX7S886K5RA,A1UTZB71G6P7H6,Approved,"Fri Apr 01 10:31:20 PDT 2016","Fri Apr 01 10:32:20 PDT 2016","  This was a great, memory provoking hit.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3II4UPYCOJ7ZY747OBFYQT6VP1GDQP,A3OR42AJPNLNMH,Approved,"Fri Apr 01 10:32:51 PDT 2016","Fri Apr 01 10:33:56 PDT 2016",  Did not catch name,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",378XPAWRUCDOJ2DCRTJNRQ73DO3AII,A1TNBE6VXESV7F,Approved,"Fri Apr 01 10:42:29 PDT 2016","Fri Apr 01 10:43:31 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",31Q0U3WYDPFV0UJGCJMXP0ORVEN71X,A2M25YD1D71K4I,Approved,"Fri Apr 01 10:59:34 PDT 2016","Fri Apr 01 11:00:52 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ZSY5X72NXBQE5AWRZIE6DSZP1QORZ,A2R2SRVTIP1ZXY,Approved,"Fri Apr 01 10:59:55 PDT 2016","Fri Apr 01 11:02:33 PDT 2016",  it would be better if listed for few more minutes.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33JKGHPFYCUHZ4XSLCMK5PYKT4MMNU,A2UVEVCYVC553J,Approved,"Fri Apr 01 11:04:47 PDT 2016","Fri Apr 01 11:07:20 PDT 2016",  I am mad at myself for not taking notice of what was posted,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",31IBVUNM9SZO1ZEK1G4YKG8OI6FVFG,A2I5QKBFCNZ99Y,Approved,"Fri Apr 01 12:12:47 PDT 2016","Fri Apr 01 12:13:17 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3NG53N1RLVJ2H0717QPT4W2K9E38PT,A1F5IDP405GVKO,Approved,"Fri Apr 01 12:38:36 PDT 2016","Fri Apr 01 12:39:37 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3TPZPLC3M0CGG31VV9UXDFU9TSB3PW,AMZLTZ4ID1N12,Approved,"Fri Apr 01 12:44:48 PDT 2016","Fri Apr 01 12:46:05 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",31Q0U3WYDPFV0UJGCJMXP0ORVER17V,A1I57CPL7PN1YE,Approved,"Fri Apr 01 12:45:20 PDT 2016","Fri Apr 01 12:46:24 PDT 2016",  Maybe 3 minutes next time? I felt rushed. ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3DH6GAKTYYPBAA0P73LPU7S0CSEYZJ,A33NUVKG22QKRE,Approved,"Fri Apr 01 13:00:56 PDT 2016","Fri Apr 01 13:01:33 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ZPBJO59KP1MLE545LS4HFEUYERHD4,A2ZNUY54PTBUD8,Approved,"Fri Apr 01 13:30:03 PDT 2016","Fri Apr 01 13:30:45 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",308Q0PEVB8DAEJ37ZN5NVVWJ76R9I8,A1SXRLI2J6IYY9,Approved,"Fri Apr 01 13:33:08 PDT 2016","Fri Apr 01 13:34:13 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3SBEHTYCWN3PFKBF7ZX3UCPAGFCYIM,A1GV1COLUEQID4,Approved,"Fri Apr 01 13:51:41 PDT 2016","Fri Apr 01 13:53:11 PDT 2016","  I was thinking more about the politics of this post than the specifics of the event, so I was wondering if there would be questions in relation to the recent french flag photo filter controversy on facebook. ",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3K3R2QNK8B3FNAY7T4U1EYKU11FU92,A1MYW2EW8AP7SY,Approved,"Fri Apr 01 14:07:14 PDT 2016","Fri Apr 01 14:08:21 PDT 2016",  N/A,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3EG49X351UCKMVQ4022CEVSW5IP6XW,A1RIDFCBD525ZS,Approved,"Fri Apr 01 14:34:28 PDT 2016","Fri Apr 01 14:35:09 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3570Y55XZPJBJT5KHBX090CU12NYGX,A2HH6881C6J8PH,Approved,"Fri Apr 01 15:30:43 PDT 2016","Fri Apr 01 15:31:34 PDT 2016",  Thank you for this opportunity!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3K772S5NP8BRDKJ41G3ONXWFYQWEHY,A1N44LHWDVQ04U,Approved,"Fri Apr 01 15:30:40 PDT 2016","Fri Apr 01 15:31:49 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3O6CYIULED1QZ6BFMF4TSIS5Z24WUY,A202EIM1RZZV0B,Approved,"Fri Apr 01 16:00:21 PDT 2016","Fri Apr 01 16:02:05 PDT 2016",I was not expecting the news story summary.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",354GIDR5ZB6HBUYEV1XOWGVUI8M00Y,AHL9F2HU2ICMP,Approved,"Fri Apr 01 16:09:07 PDT 2016","Fri Apr 01 16:11:13 PDT 2016",  Due to short time i only skim read the article. did not pay attention to the name of the poster.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",38F5OAUN5NC6454UE8PIHN4YC3T7H6,A18L5381Z6S1Q6,Approved,"Fri Apr 01 16:16:57 PDT 2016","Fri Apr 01 16:17:50 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VHP9MDGRNKS2Q8KAZ9TUOKZXZ8FCA,A2WE2ASU330C8,Approved,"Fri Apr 01 16:53:16 PDT 2016","Fri Apr 01 16:55:20 PDT 2016",  Didnt really know what to expect so tried to read as fast as i could.,Complete HIT,
